property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,neighbourhood_cleansed,price,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,zc_lat,zc_lon,num_amenities,air conditioning,cat(s),dog(s),dryer,heating,internet,kitchen,microwave,outdoor parking,private bathroom,self check-in,tv,washer,wifi
1,0,3,1,0,1,4,4,150,0,2,12,15,100.0,37.779329,-122.41915,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,1,4,4,140,29,1,0,144,96.0,37.779329,-122.41915,30,0,0,0,0,1,1,0,1,0,0,1,1,0,1
6,0,4,1,0,2,4,4,249,69,1,0,17,95.0,37.779329,-122.41915,23,1,0,0,0,1,1,0,1,0,0,1,1,0,1
6,0,4,1,0,2,4,4,269,69,1,0,18,98.0,37.779329,-122.41915,25,1,0,0,0,1,1,0,1,0,0,1,1,0,1
11,2,4,1,0,2,4,4,235,0,1,0,79,98.0,37.779329,-122.41915,35,1,0,0,0,1,1,0,1,0,0,1,1,0,1
11,2,4,1,0,2,4,4,235,0,1,0,76,98.0,37.779329,-122.41915,33,1,0,0,0,1,1,0,1,0,0,1,1,0,1
11,2,4,1,0,2,4,4,235,0,1,0,96,98.0,37.779329,-122.41915,33,1,0,0,0,1,1,0,1,0,0,1,1,0,1
1,0,2,1,0,1,4,4,76,95,1,0,1,60.0,37.779329,-122.41915,26,0,0,0,1,1,1,1,1,0,0,0,1,1,1
6,0,4,1,0,2,4,4,269,69,1,0,6,90.0,37.779329,-122.41915,30,1,0,0,0,1,1,0,1,0,0,1,1,0,1
6,0,4,1,0,2,4,4,259,69,1,0,16,98.0,37.779329,-122.41915,25,1,0,0,0,1,1,0,1,0,0,1,1,0,1
1,0,2,1,0,1,4,4,119,25,1,0,73,88.0,37.779329,-122.41915,11,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,4,111,25,1,0,40,88.0,37.779329,-122.41915,13,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,4,110,25,1,0,63,91.0,37.779329,-122.41915,10,0,0,0,1,1,0,1,0,0,0,0,1,1,1
6,0,4,1,0,2,4,4,259,69,1,0,8,98.0,37.779329,-122.41915,24,1,0,0,0,1,1,0,1,0,0,1,1,0,1
6,0,4,1,0,2,4,4,259,69,1,0,7,97.0,37.779329,-122.41915,28,1,0,0,0,1,1,0,1,0,0,1,1,0,1
1,0,2,1,0,1,4,4,76,95,1,0,2,70.0,37.779329,-122.41915,26,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,4,90,23,1,0,39,94.0,37.779329,-122.41915,10,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,4,90,25,1,0,40,92.0,37.779329,-122.41915,10,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,4,90,25,1,0,99,87.0,37.779329,-122.41915,10,0,0,0,1,1,0,1,0,0,0,0,1,1,1
0,2,2,1,0,1,4,4,70,25,1,0,42,87.0,37.779329,-122.41915,13,0,0,0,1,1,0,0,0,0,0,0,1,1,1
0,2,2,1,0,1,4,4,70,25,1,0,22,84.0,37.779329,-122.41915,13,0,0,0,1,1,0,0,0,0,0,0,1,1,1
16,0,2,1,0,1,4,4,75,75,1,0,1,100.0,37.779329,-122.41915,21,0,0,0,0,1,0,0,0,0,0,1,1,0,1
11,2,4,1,0,2,4,4,235,0,1,0,30,98.0,37.779329,-122.41915,30,1,0,0,0,1,0,0,1,0,0,1,1,0,1
11,2,4,1,0,2,4,4,235,0,1,0,42,99.0,37.779329,-122.41915,30,1,0,0,0,1,0,0,1,0,0,1,1,0,1
1,0,2,1,0,1,4,4,78,95,1,0,4,80.0,37.779329,-122.41915,27,0,0,0,1,1,1,1,1,0,0,0,1,1,1
3,2,2,1,0,1,4,4,140,29,1,0,32,97.0,37.779329,-122.41915,26,0,0,0,0,1,0,0,1,0,0,1,1,0,1
3,2,2,1,0,1,4,4,140,29,1,0,28,94.0,37.779329,-122.41915,27,0,0,0,0,1,0,0,1,0,0,1,1,0,1
16,0,2,1,0,1,4,4,140,29,1,0,90,96.0,37.779329,-122.41915,25,0,0,0,0,1,0,0,1,0,0,1,1,0,1
1,0,2,1,0,1,4,4,79,95,1,0,1,80.0,37.779329,-122.41915,19,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,4,76,95,1,0,1,80.0,37.779329,-122.41915,28,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,4,76,95,1,0,3,93.0,37.779329,-122.41915,27,0,0,0,1,1,1,1,1,0,0,0,1,1,1
11,2,4,1,0,2,4,4,210,0,1,0,29,99.0,37.779329,-122.41915,30,1,0,0,0,1,0,0,1,0,0,1,1,0,1
1,0,2,1,0,1,4,4,79,95,1,0,1,60.0,37.779329,-122.41915,26,0,0,0,1,1,1,1,1,0,0,0,1,1,1
6,0,2,1,0,1,4,4,115,100,1,0,2,100.0,37.779329,-122.41915,32,1,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,4,76,95,1,0,3,80.0,37.779329,-122.41915,26,0,0,0,1,1,1,1,1,0,0,0,1,1,1
11,2,4,1,0,2,4,4,235,0,1,0,16,98.0,37.779329,-122.41915,30,1,0,0,0,1,0,0,1,0,0,1,1,0,1
3,2,2,1,0,1,4,4,79,25,1,0,4,80.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,2,1,0,1,4,4,79,25,1,0,3,80.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,2,1,0,1,4,4,79,25,1,0,2,70.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,3,87.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,2,70.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,3,100.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,3,80.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,6,93.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,9,80.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,3,93.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,1,80.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,1,60.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,2,1,0,1,4,4,79,25,1,0,8,88.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,3,87.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,4,80.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,2,1,0,1,4,4,79,25,1,0,20,91.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,2,1,0,1,4,4,79,25,1,0,13,85.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,3,87.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,2,1,0,1,4,4,79,25,1,0,3,80.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,3,80.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,2,1,0,1,4,4,79,25,1,0,8,90.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,2,90.0,37.779329,-122.41915,12,0,0,0,0,1,0,0,0,0,0,1,1,0,1
3,2,2,1,0,1,4,4,79,25,1,0,1,100.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,2,2,1,0,1,4,4,79,25,1,0,3,87.0,37.779329,-122.41915,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,1,2,1,0,1,4,4,69,25,1,0,10,82.0,37.779329,-122.41915,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,1,2,1,0,1,4,4,69,25,1,0,16,85.0,37.779329,-122.41915,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,1,2,1,0,1,4,4,69,25,1,0,18,87.0,37.779329,-122.41915,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,2,4,4,75,25,1,0,1,100.0,37.779329,-122.41915,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,2,4,4,75,25,1,0,1,80.0,37.779329,-122.41915,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,2,4,4,75,25,1,0,2,80.0,37.779329,-122.41915,13,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,2,4,4,75,25,1,0,5,84.0,37.779329,-122.41915,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,2,4,4,75,25,1,0,2,90.0,37.779329,-122.41915,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,2,4,4,75,25,1,0,2,100.0,37.779329,-122.41915,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,2,4,4,75,25,1,0,1,100.0,37.779329,-122.41915,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,2,4,4,75,25,1,0,2,70.0,37.779329,-122.41915,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,2,2,1,0,2,4,4,75,25,1,0,1,100.0,37.779329,-122.41915,11,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,2,1,0,1,4,4,350,50,1,0,8,100.0,37.779329,-122.41915,24,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,4,79,95,1,0,3,100.0,37.779329,-122.41915,25,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,4,80,95,1,0,3,60.0,37.779329,-122.41915,25,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,4,80,95,1,0,2,90.0,37.779329,-122.41915,24,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,4,78,95,1,0,1,100.0,37.779329,-122.41915,24,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,4,78,95,1,0,1,80.0,37.779329,-122.41915,16,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,4,79,95,1,0,2,60.0,37.779329,-122.41915,16,0,0,0,1,1,0,1,0,0,0,0,1,1,1
3,2,2,1,0,1,4,4,140,29,1,0,14,96.0,37.779329,-122.41915,26,0,0,0,0,1,0,0,1,0,0,1,1,0,1
3,0,2,1,0,1,4,4,140,29,1,0,41,95.0,37.779329,-122.41915,28,0,0,0,0,1,1,0,1,0,0,1,1,0,1
3,0,2,1,0,1,4,4,140,29,1,0,48,95.0,37.779329,-122.41915,28,0,0,0,0,1,1,0,1,0,0,1,1,0,1
3,0,2,1,0,1,4,4,140,29,1,0,35,91.0,37.779329,-122.41915,25,0,0,0,0,1,0,0,1,0,0,1,1,0,1
16,1,3,1,0,1,4,4,115,65,1,0,4,100.0,37.779329,-122.41915,24,1,0,0,1,1,1,0,0,0,0,1,1,1,0
1,0,2,1,0,1,4,4,100,85,2,25,7,80.0,37.779329,-122.41915,17,0,0,0,1,1,0,1,0,0,0,1,0,1,1
11,2,4,1,0,2,4,4,185,0,1,0,7,100.0,37.779329,-122.41915,30,1,0,0,0,1,0,0,1,0,0,1,1,0,1
11,2,4,1,0,2,4,4,185,0,1,0,11,98.0,37.779329,-122.41915,30,1,0,0,0,1,0,0,1,0,0,1,1,0,1
11,2,4,1,0,2,4,4,185,0,1,0,7,100.0,37.779329,-122.41915,34,1,0,0,0,1,1,0,1,0,0,1,1,0,1
11,2,4,1,0,2,4,4,235,0,1,0,8,100.0,37.779329,-122.41915,35,1,0,0,0,1,1,0,1,0,0,1,1,0,1
16,1,4,1,0,1,4,4,99,65,1,0,1,100.0,37.779329,-122.41915,23,1,0,0,0,1,1,0,0,0,0,1,1,0,1
1,0,2,1,0,1,4,4,120,100,1,0,16,79.0,37.779329,-122.41915,10,0,0,0,1,1,0,1,0,0,0,0,0,1,1
16,1,4,1,0,1,4,4,99,65,1,0,1,100.0,37.779329,-122.41915,23,1,0,0,0,1,1,0,0,0,0,1,1,0,1
16,1,3,1,0,1,4,4,99,65,1,0,1,100.0,37.779329,-122.41915,24,1,0,0,1,1,1,0,0,0,0,1,1,1,0
11,2,4,1,0,2,4,4,215,0,1,0,3,100.0,37.779329,-122.41915,33,1,0,0,0,1,1,0,1,0,0,1,1,0,1
11,2,4,1,0,2,4,4,215,0,1,0,4,100.0,37.779329,-122.41915,33,1,0,0,0,1,1,0,1,0,0,1,1,0,1
8,0,4,1,1,1,4,25,195,0,4,20,320,96.0,37.786128999999995,-122.43736000000001,40,0,0,1,0,1,1,1,1,0,0,1,1,0,1
6,0,4,1,1,2,4,25,83,150,2,10,17,94.0,37.786128999999995,-122.43736000000001,51,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,2,1,1,1,1,4,25,90,55,1,0,98,97.0,37.786128999999995,-122.43736000000001,36,0,1,1,0,1,1,1,0,0,0,1,0,0,1
1,0,2,1,1,1,4,25,139,99,2,0,34,94.0,37.786128999999995,-122.43736000000001,16,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,2,1,1,1,1,4,25,99,69,1,0,3,100.0,37.786128999999995,-122.43736000000001,10,0,0,0,1,1,0,1,0,0,0,0,1,1,1
13,0,3,1,1,2,4,25,162,180,1,0,27,95.0,37.786128999999995,-122.43736000000001,53,0,1,0,1,1,0,1,1,0,0,1,1,1,1
6,2,2,1,1,1,4,25,110,35,1,15,114,98.0,37.786128999999995,-122.43736000000001,25,0,0,0,0,1,1,1,0,0,0,0,1,1,1
6,0,2,1,1,1,4,25,141,125,1,0,1,100.0,37.786128999999995,-122.43736000000001,34,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,2,1,1,1,4,25,130,160,1,15,20,94.0,37.786128999999995,-122.43736000000001,42,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,2,1,1,1,4,18,149,69,2,0,81,95.0,37.786128999999995,-122.43736000000001,30,0,0,0,0,1,0,1,1,0,0,1,1,0,1
1,2,1,1,1,1,4,25,95,30,1,0,127,98.0,37.786128999999995,-122.43736000000001,22,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,2,2,1,1,1,3,25,90,55,2,25,360,97.0,37.786128999999995,-122.43736000000001,28,0,1,0,1,1,0,1,0,0,0,1,0,1,1
1,0,2,1,1,1,4,18,150,125,1,0,126,98.0,37.786128999999995,-122.43736000000001,37,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,2,1,1,0,4,25,140,160,2,100,26,97.0,37.786128999999995,-122.43736000000001,30,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,3,1,1,1,4,18,210,100,2,20,199,96.0,37.786128999999995,-122.43736000000001,24,0,0,0,0,1,1,1,0,0,0,0,1,0,1
12,2,2,1,1,2,4,25,99,100,1,25,235,97.0,37.786128999999995,-122.43736000000001,27,0,0,0,1,1,1,0,0,0,0,1,1,1,1
12,2,2,1,1,1,4,25,195,75,2,75,51,100.0,37.786128999999995,-122.43736000000001,30,0,1,1,0,1,1,0,0,0,0,0,1,0,1
6,2,2,1,1,1,4,25,109,60,1,20,240,99.0,37.786128999999995,-122.43736000000001,32,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,1,1,4,18,150,50,1,0,17,100.0,37.786128999999995,-122.43736000000001,26,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,2,2,1,1,1,4,25,115,100,1,15,202,99.0,37.786128999999995,-122.43736000000001,37,0,0,0,1,1,0,1,1,0,0,0,1,1,1
8,0,2,1,1,2,4,9,128,95,2,25,115,96.0,37.786128999999995,-122.43736000000001,39,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,4,1,1,2,4,25,98,0,2,0,19,95.0,37.786128999999995,-122.43736000000001,11,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,3,1,1,1,4,25,98,100,1,0,59,98.0,37.786128999999995,-122.43736000000001,23,0,0,0,1,1,0,1,1,0,0,0,0,1,1
1,0,3,1,1,2,4,25,97,0,2,0,6,90.0,37.786128999999995,-122.43736000000001,23,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,2,2,1,1,1,4,25,75,70,1,20,18,82.0,37.786128999999995,-122.43736000000001,13,0,0,0,0,1,1,1,0,0,0,1,0,0,1
1,0,2,1,1,1,4,25,199,125,2,25,224,90.0,37.786128999999995,-122.43736000000001,19,0,0,0,0,1,0,1,0,0,0,0,1,0,1
12,2,2,1,1,2,4,25,99,100,1,25,234,98.0,37.786128999999995,-122.43736000000001,27,0,0,0,1,1,1,0,0,0,0,1,1,1,1
17,2,2,1,1,1,4,25,175,30,1,0,184,99.0,37.786128999999995,-122.43736000000001,37,0,0,0,0,1,0,0,0,0,0,0,1,0,1
8,0,2,1,1,1,4,25,150,60,2,10,325,98.0,37.786128999999995,-122.43736000000001,29,0,0,0,0,1,1,0,0,0,0,1,1,0,1
1,2,2,1,1,1,4,18,160,50,1,0,45,92.0,37.786128999999995,-122.43736000000001,18,0,1,1,1,1,0,1,0,0,0,0,1,1,1
12,2,2,1,1,1,4,18,139,30,1,20,569,99.0,37.786128999999995,-122.43736000000001,18,0,0,0,0,1,1,0,0,0,0,0,1,0,1
12,2,2,1,1,1,4,18,199,150,2,40,180,99.0,37.786128999999995,-122.43736000000001,49,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12,2,2,1,1,1,4,18,139,30,1,20,565,99.0,37.786128999999995,-122.43736000000001,19,0,0,0,0,1,1,0,0,0,0,0,1,0,1
6,2,1,1,1,1,4,25,65,20,1,0,43,96.0,37.786128999999995,-122.43736000000001,18,0,0,0,1,1,1,1,1,0,0,0,0,1,1
1,2,1,1,1,1,4,25,97,75,1,89,4,100.0,37.786128999999995,-122.43736000000001,29,1,0,0,1,1,1,1,1,0,0,0,1,1,1
17,2,1,1,1,1,4,25,85,55,1,0,28,97.0,37.786128999999995,-122.43736000000001,18,0,0,0,0,1,0,1,0,0,0,0,1,0,1
8,0,2,1,1,1,4,25,225,75,2,50,236,99.0,37.786128999999995,-122.43736000000001,34,0,0,0,0,1,0,0,1,0,0,1,1,0,1
12,2,2,1,1,1,4,18,139,30,1,20,567,99.0,37.786128999999995,-122.43736000000001,21,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1,2,1,1,1,1,4,25,89,50,1,80,7,100.0,37.786128999999995,-122.43736000000001,19,1,0,0,1,1,1,1,0,0,0,0,1,1,1
6,2,1,1,1,1,4,25,75,20,1,0,21,95.0,37.786128999999995,-122.43736000000001,19,0,0,0,1,1,1,1,1,0,0,0,0,1,1
6,0,3,1,1,2,4,18,225,110,2,50,127,99.0,37.786128999999995,-122.43736000000001,31,0,0,0,0,1,1,0,1,0,0,1,1,0,1
6,2,2,1,1,1,4,25,180,60,2,100,37,97.0,37.786128999999995,-122.43736000000001,45,0,0,0,1,0,0,1,1,0,0,1,1,1,1
6,2,2,1,1,1,4,25,109,45,2,40,220,95.0,37.786128999999995,-122.43736000000001,27,0,1,1,1,1,1,0,1,0,0,1,1,1,1
1,0,2,1,1,2,4,25,88,80,1,20,75,91.0,37.786128999999995,-122.43736000000001,26,0,0,0,0,1,1,0,1,0,0,1,1,0,1
17,2,2,1,1,1,4,25,179,40,2,75,202,98.0,37.786128999999995,-122.43736000000001,51,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,2,1,1,1,4,18,262,150,2,65,65,99.0,37.786128999999995,-122.43736000000001,55,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,2,2,1,1,1,4,25,49,125,1,19,107,97.0,37.786128999999995,-122.43736000000001,42,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,2,2,1,1,1,4,25,69,129,2,19,2,100.0,37.786128999999995,-122.43736000000001,16,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,2,2,1,1,1,4,25,70,50,1,10,1,100.0,37.786128999999995,-122.43736000000001,16,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,2,2,1,1,2,4,25,75,50,2,10,2,100.0,37.786128999999995,-122.43736000000001,16,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,2,2,2,1,0,4,25,140,35,1,15,52,98.0,37.786128999999995,-122.43736000000001,24,1,0,0,1,1,1,1,0,0,0,0,1,1,1
8,2,2,1,1,1,4,25,95,80,2,50,51,94.0,37.786128999999995,-122.43736000000001,20,0,0,0,0,1,0,0,0,0,0,1,1,0,1
12,2,2,1,1,1,4,18,186,35,1,0,49,100.0,37.786128999999995,-122.43736000000001,31,0,0,0,1,1,1,1,0,0,0,0,1,1,1
8,2,2,1,1,2,4,25,154,60,1,0,113,96.0,37.786128999999995,-122.43736000000001,29,0,1,1,0,1,1,0,0,0,0,1,1,0,1
1,0,3,1,1,1,4,25,180,62,1,0,82,97.0,37.786128999999995,-122.43736000000001,31,0,0,1,1,1,1,1,1,0,0,1,1,1,1
1,0,4,1,1,2,4,18,300,100,2,50,17,99.0,37.786128999999995,-122.43736000000001,21,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,2,2,1,1,1,4,25,98,0,2,0,163,99.0,37.786128999999995,-122.43736000000001,36,0,0,0,1,1,1,0,1,0,0,1,1,1,1
1,0,2,1,1,1,4,18,250,100,2,0,41,98.0,37.786128999999995,-122.43736000000001,30,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,2,1,1,1,1,4,25,125,85,1,25,25,100.0,37.786128999999995,-122.43736000000001,11,0,0,0,0,1,1,1,0,0,0,0,0,0,1
8,0,2,1,1,1,4,18,275,110,1,0,129,93.0,37.786128999999995,-122.43736000000001,36,0,0,1,0,1,0,1,1,0,0,1,1,0,1
13,0,3,1,1,2,4,25,200,100,1,0,59,95.0,37.786128999999995,-122.43736000000001,38,0,0,0,1,1,1,1,1,0,0,1,1,1,1
6,0,4,2,1,3,0,25,129,125,2,25,21,96.0,37.786128999999995,-122.43736000000001,36,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,1,1,4,18,225,200,2,50,36,98.0,37.786128999999995,-122.43736000000001,39,0,0,1,1,1,0,1,0,0,0,0,1,1,1
8,0,2,1,1,1,4,25,199,75,1,0,128,100.0,37.786128999999995,-122.43736000000001,30,0,0,0,0,1,1,0,1,0,0,1,1,0,1
12,0,2,1,1,1,4,18,125,150,1,0,2,100.0,37.786128999999995,-122.43736000000001,30,1,0,0,1,1,1,1,0,0,0,0,1,1,1
1,2,1,1,1,2,4,25,72,40,1,35,72,98.0,37.786128999999995,-122.43736000000001,19,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,2,1,1,1,1,4,25,114,150,1,100,7,100.0,37.786128999999995,-122.43736000000001,21,0,0,0,1,1,1,1,0,0,0,1,0,1,1
12,2,2,1,1,1,4,18,186,35,1,0,14,100.0,37.786128999999995,-122.43736000000001,27,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,4,1,1,2,4,25,200,100,2,25,108,99.0,37.786128999999995,-122.43736000000001,48,0,0,0,0,1,0,1,1,0,0,0,1,0,1
1,2,2,1,1,1,4,25,80,35,1,0,14,97.0,37.786128999999995,-122.43736000000001,26,1,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,2,1,1,1,4,25,140,90,2,0,16,100.0,37.786128999999995,-122.43736000000001,60,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,1,1,4,25,265,125,1,0,56,98.0,37.786128999999995,-122.43736000000001,28,0,0,0,0,1,1,1,0,0,0,0,1,0,1
8,0,3,1,1,1,4,18,195,60,2,30,150,99.0,37.786128999999995,-122.43736000000001,34,0,0,0,0,1,0,0,1,0,0,1,1,0,1
12,0,3,1,1,2,4,18,199,80,2,20,102,100.0,37.786128999999995,-122.43736000000001,30,0,0,0,0,1,0,0,1,0,0,1,1,0,1
1,0,2,1,1,1,4,25,165,30,1,0,131,99.0,37.786128999999995,-122.43736000000001,14,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,1,1,4,18,175,75,1,0,5,100.0,37.786128999999995,-122.43736000000001,7,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,2,1,1,1,4,18,150,30,1,0,27,98.0,37.786128999999995,-122.43736000000001,21,0,0,0,1,1,0,1,0,0,0,0,0,1,1
1,2,2,1,1,1,1,25,100,70,2,50,87,99.0,37.786128999999995,-122.43736000000001,43,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,2,2,1,1,1,4,25,70,180,1,50,2,100.0,37.786128999999995,-122.43736000000001,9,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8,0,2,1,1,1,4,25,130,80,2,75,89,96.0,37.786128999999995,-122.43736000000001,29,0,0,1,0,1,0,1,0,0,0,0,1,0,1
6,0,2,1,1,1,4,25,225,0,1,0,32,100.0,37.786128999999995,-122.43736000000001,26,0,0,0,0,1,0,1,1,0,0,0,1,0,1
12,2,2,1,1,1,4,25,115,125,1,0,1,100.0,37.786128999999995,-122.43736000000001,17,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1,2,2,1,1,1,4,25,150,49,1,0,27,99.0,37.786128999999995,-122.43736000000001,36,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,2,1,1,1,1,4,25,90,120,1,0,7,100.0,37.786128999999995,-122.43736000000001,19,0,0,0,1,1,0,1,0,0,0,0,1,1,1
12,2,1,1,1,1,4,25,100,50,1,50,30,95.0,37.786128999999995,-122.43736000000001,32,1,0,0,1,1,0,1,1,0,0,1,1,1,1
12,2,2,1,1,1,4,25,55,20,1,10,2,100.0,37.786128999999995,-122.43736000000001,15,0,0,0,0,1,0,1,0,0,0,0,1,0,1
12,2,1,1,1,1,4,25,50,25,1,0,4,65.0,37.786128999999995,-122.43736000000001,16,0,0,0,0,1,0,1,0,0,0,0,1,0,1
12,2,4,1,1,2,4,25,175,75,1,0,78,94.0,37.786128999999995,-122.43736000000001,26,0,0,0,1,1,0,0,1,0,0,1,0,1,1
2,2,2,1,1,1,4,25,899,10,2,35,18,97.0,37.786128999999995,-122.43736000000001,12,0,0,1,0,0,1,0,0,0,0,0,1,0,1
2,2,2,1,1,1,4,25,899,10,2,35,12,100.0,37.786128999999995,-122.43736000000001,12,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1,0,2,1,1,1,4,25,387,80,1,0,28,100.0,37.786128999999995,-122.43736000000001,25,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,2,1,1,1,1,4,25,55,125,1,19,2,100.0,37.786128999999995,-122.43736000000001,13,0,0,0,1,1,0,1,0,0,0,0,1,1,1
