"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10"
"94506","Danville","CA","San Francisco-Oakland-Hayward","Contra Costa County",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,5000,4900,4950,5000,4975,4700,4700,4550,4475,4425,4500,4500,4647.5,4800,4995,4997.5,4500,4850
"02445","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",213,,,,,,,,,,,,,,3100,3200,3200,3200,3200,3200,3150,3100,3100,3100,3100,3100,3200,3250,3250,3200,3300,3400,3275,3300,3200,3200,3200,3200,3380,3400,3400,3500,3600,3800,3600,3497.5,3400,3347.5,3395,3460,3500,3500,3600,3600,3600,3500,3400,3450,3500,3400,3400,3400,3750,3800,3800,3800,3750,3650,3600,3600,3475,3550,3400,3800,3800,3800,3862.5,4000,4000,3950,3895,3875,3800,3800,3800,3975,4000,3900,3900,3895,3800,3600,3725,3725,3700,3800,3900,4000,4200,4100,4000,4000,4000,3999,4000,4000,4000
"33185","Kendall West","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.5,2400,2550,2600,2525,2500,2564.5,2575,2565,2600,2600,2595,2500,2550,2600,2685,2650,2650,2667.5,2600,2599,2595,2625,2600,2650,2600,2559,2500,2600,2600,2613.5,2765.5,2700,2700,2500,2600,2700,2700,2600
"11968","Southampton","NY","New York-Newark-Jersey City","Suffolk County",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000,35000,35000,35000,33500,30000,30000,30000,32000,30000,30000,30000,30000,32000,32000,35000,31666,33000,32500,30000,30000,27583,28666.5
"02467","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3900,3900,4400,4450,4000,4500,4500,4500,3947.5,4000,4000,4000,3900,3800,3995,3995,4000
"33327","Weston","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,3000,3025,3000,3200,3100,3000,3000,2900,3000,3100,3050,3050,3000,3000,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3350,3300,3300,3250,3250,3200,3100
"95391","Tracy","CA","Stockton-Lodi","San Joaquin County",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670,2700,2700,2700,2587.5,2600,2600,2600,2600,2625,2650,2700,2700,2700,2750,2700,2697.5,2650,2537.5,2574.5,2670.5,2750,2785,2792.5,2700,2700,2700,2698,2650,2690
"11963","Sag Harbor","NY","New York-Newark-Jersey City","Suffolk County",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,33000,30000,30000,30000,31666,31666,31666,30000,30000,28000,30000
"02120","Boston","MA","Boston-Cambridge-Newton","Suffolk County",220,,,,,,,,,,,,3500,3400,3400,3400,3250,3250,3300,3300,3300,3400,3400,3400,3450,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3700,3800,3800,3800,3800,3900,3900,3800,3800,3800,3700,3800,3900,4000,4000,4000,3925,3900,3925,3900,3900,3700,3600,3600,3750,4000,4100,4100,4099.5,4000,4000,3900,3800,3700,3600,3575,3600,4000,4200,4200,4200,4075,4000,3999,3900,3800,3800,3912.5,4000,4200,4200,4200,4100,4000,4000,4000,4000,3950,3800,3900,4000,4100,4200,4200,4200,4200,4200,4100,4000,4000,4000,4000
"81611","Aspen","CO","Glenwood Springs","Pitkin County",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,39500,37000,40000,39500,40000,40000,42500,45000,45000,45000,45000,45000,45000,42750,45000,43500,45000,45000,45000,45000,45000,45000,45000,45000,45000,41000,41000,43500,45000,45000,45000
"91708","Chino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625,2676.5,2700.5,2854,2827.5,2849,2852,2905,2905,2905,2905,2905,2950,2955,2965
"11976","Water Mill","NY","New York-Newark-Jersey City","Suffolk County",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,50000,49000,50000,50000,50000,50000,50000,50000,50000,45000,50000,50000,45000,45000,45000,50000,45000,49250,49000,50000,49000,49750,45000,40000,42000,42250,45000,45000,45000,45000,45000,40000,40000,42500,40000,40000,40000,40000,40000,41000
"11930","Amagansett","NY","New York-Newark-Jersey City","Suffolk County",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,40000,40000,35000,35000,33500,35000,35500,38250,31666,30000,32500
"11959","Quogue","NY","New York-Newark-Jersey City","Suffolk County",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000,44000,40000,38250,35000,35000,31000,30000,27500,27750,27500,28000,33000,30000,27500,27500,26000,25500,25000,26000,27500,28000,30000,26000,29000,28000,30000,30000,30000,28000,30000,30000
"11932","Bridgehampton","NY","New York-Newark-Jersey City","Suffolk County",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,45000,45000,50000,49000,50000,50000,45000,50000,50000,49000,45000,45000,40000,40000,42000,40000,42000,40000,40000,40000,40000,45000,43333,40000,40000,40000,44000
"11964","Town of Shelter Island","NY","New York-Newark-Jersey City","Suffolk County",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,20000,20000,20000,22000,19000,18333,19500,18000,18333,19000,20000,20000,20000,19000,18666.5,18000
